ID	SMILES
238	CCOC1OC(C(COCC2=CC=CC=C2)OCC3=CC=CC=C3)C(OCC4=CC=CC=C4)C1O
239	CC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O
240	CC1=C(CC(=O)C2=C(C=CS2)[S](=O)(=O)NC3=C(Cl)C(=NO3)C)C=C4OCOC4=C1
241	CCCCC/C=C\C\C=C/CCCCCCCC(=O)OCC
242	CN1C(=O)C(NC(=O)C2=CC3=C([NH]2)C=CC=C3)N=C(C4=CC=CC=C4)C5=CC=CC=C15
243	CC=CC=NNC(=O)C1=CC=NC=C1
244	NC(CC1=CC(=C(OC2=CC(=C(O)C(=C2)I)I)C(=C1)I)I)C(O)=O
245	CN(C)CCCC1(OCC2=CC(=CC=C12)C#N)C3=CC=C(F)C=C3.OC(=O)C(O)=O
246	CC(C(O)=O)C1=CC2=C(C=C1)C3=C([NH]2)C=CC(=C3)Cl
247	CCOC1=C(C=C(Cl)C(=C1)N)C(=O)NCC2CN(CCO2)CC3=CC=C(F)C=C3.OC(=O)CC(O)(CC(O)=O)C(O)=O
248	OC(=O)C1=CC=CC(=C1)C2=NOC(=N2)C3=CC=CC=C3F
249	CC1=C(C)C(=CC=C1)NC2=C(C=CC=C2)C(O)=O
250	OC(=O)CC1=CC=C2OCC3=C(C=CC=C3)C(=O)C2=C1
251	CCOC(=O)C1=C(N)SC2=C1CCN(CC3=CC=CC=C3)C2
252	CC(C)=CC1C(C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C1(C)C
253	CN(C1CCN(CC1)C2=NC3=C(C=CC=C3)[N]2CC4=CC=C(F)C=C4)C5=NC=CC(=O)N5
254	CCN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2
255	O=C(C(C1=CC=CC=C1)C2=CC=CC=C2)C3C(=O)C4=C(C=CC=C4)C3=O
256	O=C1CN(CC2N1CCCC3=CC=CC=C23)C(=O)C4CCCCC4
257	O=C1CN(CC2N1CCC3=C2C=CC=C3)C(=O)C4CCCCC4
258	CC(O)C1C2SC(=C(N2C1=O)C(O)=O)C3CCCO3
259	CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC=C
260	CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
261	CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C23OO4
262	CCOC(CC1=CC=C(OCCC2=CC=C(O[S](C)(=O)=O)C=C2)C=C1)C(O)=O
263	CC1(C)C(N2C(CC2=O)[S]1(=O)=O)C(O)=O
264	CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl
265	CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2
266	OC1=C(CC2=C(O)C3=CC=CC=C3OC2=O)C(=O)OC4=CC=CC=C14
267	COC1=CC=C(C=C1)C(CN(C)C)C2(O)CCCCC2
268	CC1=C(Cl)C(=CC(=C1)O)C
269	CCC(C(CC)C1=CC=C(O)C=C1)C2=CC=C(O)C=C2
270	OC1=CC=C(C=C1)C(=O)OCC2=CC=CC=C2
271	CC(C)NCC(O)C1=CC=C(O)C(=C1)O
272	OC1=CC=C(C(=C1O)O)C(=O)C2=CC(=C(O)C(=C2)O)O
273	CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2OC(=O)CCC5CCCC5
274	CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO
275	OCC(O)COC(=O)C1=C(NC2=CC=NC3=C2C=CC=C3C(F)(F)F)C=CC=C1
276	CCCCCCCCCCCCCCNCCO.CC(O)C(O)=O
277	CCCCCCCCCCCCSCCOCCO
278	CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.C[S](O)(=O)=O
279	[Br-].CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(C4OC(C)=O)[N+]5(C)CCCCC5)C2(C)CC1N6CCCCC6
280	[Br-].CC[N+]1(CCCCC1)CCOC(=O)C(O)(C2=CC=CC=C2)C3=CC=CC=C3
281	O.O.[Ca++].CC(=O)CCC([O-])=O.CC(=O)CCC([O-])=O
282	[Cl-]|[Pt]1(|[Cl-])NCCN1
283	[Na+].CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CSC3=CC=NC=C3)C2=O)C([O-])=O
284	[Na+].[O-]C(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1
285	[Na+].COC1(NC(=O)CSCC#N)C2SCC(=C(N2C1=O)C([O-])=O)CSC3=NN=N[N]3C
286	O.[Na+].CC1=C(C(=O)NC2C3SC(C)(C)C(N3C2=O)C([O-])=O)C(=NO1)C4=C(Cl)C=CC=C4Cl
287	[Na+].CC1(C[N]2C=CN=N2)C(N3C(CC3=O)[S]1(=O)=O)C([O-])=O
288	C[N]1C=NC2=C1C=C(C(=O)NOCCO)C(=C2F)NC3=CC=C(Br)C=C3Cl
289	C(CC1=CC=CC=C1)NC2=NC(=CS2)C3=CC=CC=C3
290	CC(C)=CCOC1=C2OC(=O)C=CC2=CC3=C1OC=C3
291	CC(N)C(O)=O
292	CC1CC2=CC(=O)CCC2C3CCC4(C)C(CCC4(C)O)C13
293	CCC(C)(C)C1=CC=C(CC(C)CN2CC(C)OC(C)C2)C=C1
294	CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
295	[NH]1C=NC(=C1C2=CC=CC=C2)C3=CC=CC=C3
296	CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
297	CC(=O)OC1(C(C)=O)C(=C)CC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C
298	CC(=O)OC1(CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O
299	COC1=C(C=CC=C1)N2CCN(CCCCNC(=O)C3=CC=C(C=C3)C4=CC=C(C=C4)C(C)=O)CC2
300	CCOC(=O)OC1=C(OC(=O)OCC)C=C(CCNC(=O)C(CCSC)NC(C)=O)C=C1
301	CC(=O)NC(CS)C(O)=O
302	COCC(NC(C)=O)C(=O)NCC1=CC=CC=C1
303	CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
304	COC1=CC=CC=C1OC2=C(N[S](=O)(=O)C3=CC=C(C=C3)C(C)(C)C)N=C(N=C2OCCO)C4=NC=CC=N4
305	CC(C)(C)OC(=O)C1=C2C3CCCN3C(=O)C4=C(C=CC=C4Br)[N]2C=N1
306	CC(C)C1NC(=O)C(NC(=O)C2=C3N=C4C(=C(C)C(=O)C(=C4C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)N)OC3=C(C)C=C2)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCN7C1=O
307	CC(C)C1=CC2=C(C)C=CC2=C(C)C=C1
308	CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C
309	CC(C)C[N]1C=NC2=C(N)N=C3C=CC=CC3=C12
310	CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1
311	CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1
312	CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
313	CC1=C(N2C(SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O
314	CC1=C(CCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)C(=O)N5CCCCC5=N1
315	CC1(CCCCC1)COC2=CC=C(CC3SC(=O)NC3=O)C=C2
316	CC1=CC(=C(O)C=C1)[N]2N=C3C=CC=CC3=N2
317	CN(C(=S)OC1=CC2=C(C=C1)C3CCC2C3)C4=CC(=CC=C4)C
318	CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
319	CCOCC(O)COC1=CC=C(NC(=O)CC[S+](C)C)C=C1.CC2=CC=C(C=C2)[S]([O-])(=O)=O
320	CC1=C(C)C(=CC=C1)NC2=NC(=NC(=C2)Cl)SCC(O)=O
321	CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
322	CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
323	CCC1(CC2=C(C1)C=CC=C2)C3=CN=C[NH]3
324	CCC1=NC(=NC(=C1C2=CC=C(Cl)C=C2)N)N
325	CCN(CC)CCOC1=CC=C(CC2=CC=CC=C2)C=C1
326	CCOC(=O)CC(S[P](=S)(OC)OC)C(=O)OCC
327	CCO[P](=S)(OCC)OC1=CC2=C(C=C1)C(=C(Cl)C(=O)O2)C
328	Cl.[O-][N+](=O)C1=CC=C(O1)C=NN2CC(CN3CCOCC3)OC2=O
329	Cl.CNNCC1=CC=C(C=C1)C(=O)NC(C)C
330	Cl.CC1CN(CCN1)C2=C(F)C(=C3C(=O)C(=CN(C4CC4)C3=C2)C(O)=O)C
331	Cl.CC1=CC=CC(=C1C)CC2=C[NH]C=N2
332	Cl.CNCCC(OC1=C(C)C=CC=C1)C2=CC=CC=C2
333	Cl.CC1(C)OCC(COC(=O)CCC2=CC=C(OCC(O)CNCCNC(=O)N3CCOCC3)C=C2)O1
334	Cl.CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC
335	Cl.CCOC1=CC=C(CC2=C3C=C(OCC)C(=CC3=CC=N2)OCC)C=C1OCC
336	Cl.ClC1=CC=C(OCC(=O)N2CCN(CC2)CC3=CC4=C(OCO4)C=C3)C=C1
337	Cl.CN(C)CCOC(=O)COC1=CC=C(Cl)C=C1
338	Cl.ClC1=CC=CC(=C1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2
339	Cl.CCC1=CC=CC(=C1)N(C)C(=N)NC2=CC=CC3=C2C=CC=C3
340	Cl.CN(C)CCCOC1=N[N](CC2=CC=CC=C2)C3=C1C=CC=C3
341	Cl.CCOC(=O)OC(C)OC(=O)C1N2C(SC1(C)C)C(NC(=O)C(N)C3=CC=CC=C3)C2=O
342	Cl.CN(C)CC[N]1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)CC4=CSC(=N4)N)C3=O)C(O)=O
343	Cl.NCC(=O)CCC(O)=O
344	Cl.NNC1=NN=CC2=CC=CC=C12
345	Cl.C[N]1C=C(C(=O)C2CCC3=C(C2)N=C[NH]3)C4=C1C=CC=C4
346	Cl.CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN2CCC(CC2)C(O)(C3=CC=CC=C3)C4=CC=CC=C4
347	Cl.OC(=O)C1=CN(C2CC2)C3=CC(=C(F)C=C3C1=O)N4CCNCC4
348	Cl.CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=C(CC2C(O)=O)C=CC=C3
349	Cl.CCN1CC(CCN2CCOCC2)C(C1=O)(C3=CC=CC=C3)C4=CC=CC=C4
350	Cl.CCOC1=C(OCCNC(C)CC2=CC(=C(OC)C=C2)[S](N)(=O)=O)C=CC=C1
351	Cl.NCCC1=CC(=C(O)C=C1O)O
352	Cl.CCOC(=O)C(C)(N)CC1=CC=C(O)C(=C1)O
353	Cl.CNCC(O)C1=CC(=C(O)C=C1)O
354	Cl.OC1=C[N]2CC3=C(NC2=N1)C=CC(=C3Cl)Cl
355	N[Pt](N)(Cl)Cl
356	CN(C(=O)C(Cl)Cl)C1=CC=C(OC(=O)C2=CC=CO2)C=C1
357	FC1=C(C=CC=C1)C(=O)C2=CC(=CC=C2NC(=O)CBr)Cl
358	CO[P](=S)(OC)OC1=C(Cl)C=C(Cl)C(=C1)Cl
359	ClC1=CC=C2SC3=C(C=CC=C3)N(C(=O)CCN4CCN5CCCC5C4)C2=C1
360	ClC1=CC2=C(C=C1)N(C3CCNCC3)C(=O)N2
361	COC1=CC2=C(C=C1)[N](C(=C2CC(=O)OC\C=C(C)\CC\C=C(C)\CCC=C(C)C)C)C(=O)C3=CC=C(Cl)C=C3
362	OC(=O)C(CC1=CC(=O)NC2=CC=CC=C12)NC(=O)C3=CC=C(Cl)C=C3
363	NC(=N)NC(=O)C1=NC(=C(N)N=C1N)Cl
364	FC(C(F)(F)F)C(F)(F)OC1=CC(=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl)Cl
365	CCOC(=O)N1CCC(CC1)NC2=C(N)C=C(Cl)C=C2
366	CC1=CC=C(NC2=C(F)C=CC=C2Cl)C(=C1)CC(O)=O
367	CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CCl
368	CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(O1)C(=O)CCl
369	ClCCN1CCCC1
370	CC(CC1C2=C(CCC3=C1C=CC=C3)C=CC=C2)CN(C)C
371	CNC(=O)OC1=C2C=CC=CC2=CC=C1
372	COC1=CC=C2N=CC=C(C(O)C3CC4CCN3CC4C=C)C2=C1
373	CCOCCOC(=O)C=CC1=CC=C(OC)C=C1
374	COC1=CC=C(C=C1)C(=O)C2=C(C)[N](CCN3CCOCC3)C4=C2C=CC=C4
375	COC1=CC=C(C=C1O)C2=CC(=O)C3=C(O2)C=C(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)C=C3O
376	COC1=CC=C2N=C(NC(=O)NC3=CC=CC=C3)SC2=C1
377	C[S](=O)(=O)C1=CC=C(C=C1)C2=C[N]3C=CC=CC3=N2
378	CNCCC1=NC=CC=C1.C[S](O)(=O)=O
379	CO/N=C/1CN(CC1CN)C2=NC3=C(C=C2F)C(=O)C(=CN3C4CC4)C(O)=O.C[S](O)(=O)=O
380	OC(=O)C1=CC=CN=C1NC2=CC=CC(=C2)C(F)(F)F
381	FC(F)(F)C1=CC(=CC=C1)NC2=C(C=CC=N2)C(=O)OC3OC(=O)C4=C3C=CC=C4
382	COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F
383	CC1OC(C(O)C1O)N2C=C(F)C(=O)NC2=O
384	OC(CCC1C(N(C1=O)C2=CC=C(F)C=C2)C3=CC=C(O)C=C3)C4=CC=C(F)C=C4
385	CC1=C(CCN2CCC(CC2)C(=O)C3=CC=C(F)C=C3)C(=O)N4C=CC=CC4=N1
386	FC1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)N3C(=O)NC4=C3C=CC=C4
387	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C3=CC=C(Cl)C=C3
388	FC1=CC=C(C=C1)C(=O)CCCN2CCN(CC2)C3=CC=CC=N3
389	OC(=O)CC[N]1C2=C(CC(CC2)N[S](=O)(=O)C3=CC=C(F)C=C3)C4=C1C=CC=C4
390	CC12CCC3C(CCC45OC4C(=C(CC35C)C#N)O)C1CCC2O
391	NC1=CC(=CNC1=O)C2=CC=NC=C2
392	NC1=CC=C(C=C1)[S](=O)(=O)NC2=CN=C3C=CC=CC3=N2
393	NC1=CC=C(O)C=C1
394	CCCN1CCCC2CC3=C(CC12)C=NC(=N3)N
395	NC1=NC(=NC=N1)NC2=CC=CC=C2
396	NCCNCCNCCNCCN
397	N[S](=O)(=O)C1=C(Cl)C=CC(=C1)C2(O)NC(=O)C3=CC=CC=C23
398	N[S](=O)(=O)C1=CC2=C(C=C1Cl)N=CN[S]2(=O)=O
399	CN1C(CSCC(F)(F)F)NC2=C(C=C(C(=C2)Cl)[S](N)(=O)=O)[S]1(=O)=O
400	N[S](=O)(=O)C1=C(Cl)C=C2NC(N[S](=O)(=O)C2=C1)C(Cl)Cl
401	OCC1(O)OCC(O)C(O)C1O
402	CC1=C2C(=O)C3=C(C(=C(O)C(=C3O)C4OC(CO)C(O)C(O)C4O)O)C(=O)C2=CC(=C1C(O)=O)O
403	OCC1OC(=O)C(O)C(O)C1O
404	OC1CC(CC(OC(=O)C=CC2=CC=C(O)C(=C2)O)C1O)(OC(=O)C=CC3=CC=C(O)C(=C3)O)C(O)=O
405	CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2O
406	OC1=C(C=C(C=C1)[As](O)(O)=O)[N+]([O-])=O
407	NC(=O)C(=O)NN=CC1=CC=C(O1)[N+]([O-])=O
408	O[As](O)(=O)C1=CC=C(C=C1)[N+]([O-])=O
409	CCCCCCCCC\C=C/C=C\C=C/C=C\C=C/C(=O)OCC
410	CC(=O)NC1=CC=C(OC(=O)C2=CC=CC=C2OC(C)=O)C=C1
411	CC(C)NC1=CC=CN=C1N2CCN(CC2)C(=O)C3=CC4=CC(=CC=C4[NH]3)N[S](C)(=O)=O
412	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(Cl)C=C2
413	CC(C(O)=O)C1=CC=C(S1)C(=O)C2=CC=CC=C2
414	CN1CC2=C(NC(CC(O)=O)C1=O)C=CC(=C2)C(=O)N3CCC(CC3)C4CCNCC4
415	CN1CCC(O)(C(C1)C(=O)C2=CC=C(F)C=C2)C3=CC=C(F)C=C3
416	CCC(=O)C1=CC=C(O)C=C1
417	O=C(CN1CCN(CC1)CC2=CC=C3OCOC3=C2)N4C5=CC=CC=C5SC6=CC=CC=C46
418	OC(=O)C1=C(I)C=C(I)C(=C1I)NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(=C2I)C(O)=O
419	SCC(=O)NC1=CC=CC=C1
420	COC1=C(C=C(Cl)C=C1)C(=O)NCCC2=CC=C(C=C2)[S](=O)(=O)NC(=O)NC3CCCCC3
421	CN(C)CCOC(C1=CC=C(Cl)C=C1)C2=CC=CC=N2.OC(=O)\C=C/C(O)=O
422	COCC(N1CCN(CC1C)C2(C)CCN(CC2)C(=O)C3=C(C)N=CN=C3C)C4=CC=C(C=C4)C(F)(F)F.OC(=O)\C=C/C(O)=O
423	COC1=CC(=NC(=N1)OC(C(O)=O)C(OC)(C2=CC=CC=C2)C3=CC=CC=C3)OC
424	CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC3=CC=CS3)C2=O)C(O)=O
425	CC(C)OC(=O)OCO[P](=O)(COC(C)C[N]1C=NC2=C1N=CN=C2N)OCOC(=O)OC(C)C.OC(=O)C=CC(O)=O
426	OC(=O)C1=CC(=O)C2=C(O1)C=CC=C2
427	CC1=CC(=C(C)[N]1C2=CC=C(Cl)C=C2)CC(O)=O
428	OC(=O)CCCCC1CCSS1
429	CC1=CC=C(C=C1)C(=O)OC2=C(OC(=O)C3=CC=C(C)C=C3)C=C(C=C2)C(O)CNC(C)(C)C
430	CCOC(=O)C1=CC(=O)C2=C(OCC(COC3=C4C(=O)C=C(OC4=CC=C3)C(=O)OCC)OC(=O)C(N)CCCCN)C=CC=C2O1
431	CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC
432	OC1=C2OC3C(=O)CCC4(O)C5CC(=C2C34CCN5CC6CC6)C=C1
433	CC1CC2=C(CCC(=O)C2)C3CCC4(C)C(CCC4(O)C#C)C13
434	CCCCCCNC(=O)N1C=C(F)C(=O)NC1=O
435	O=C1N[S](=O)(=O)C2=C1C=CC=C2
436	CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2=O
437	CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2O
438	CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C
439	CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C
440	O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)C4=NC=CC=N4
441	CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2OC(=O)CCC5=CC=CC=C5
442	COC1=CC2=CC=CN=C2C(=C1)NC(C)CCCN.O[P](O)(O)=O.O[P](O)(O)=O
443	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.O[P](O)(O)=O.O[P](O)(O)=O
444	OC1=C2N=CC=CC2=C(C=C1I)[S](O)(=O)=O
445	CC(C)(C)C(=O)OCOC(=O)C1N2C(CC2=O)[S](=O)(=O)C1(C)C
446	CC(=O)NC(CO)C(=O)NC(CC(O)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(O)=O
447	OC(=O)C1=CC(=NC(=N1)O)O
448	OC(=O)C1=C(S)C=CC=C1
449	OC(=O)CCC1=NC(=C(O1)C2=CC=CC=C2)C3=CC=CC=C3
450	CC(C(O)C1=CC=CC=C1)N(C)C\C=C\C2=CC=CC=C2
451	CC(CCC1=CC=CC=C1)NC(C)C(O)C2=CC=C(O)C=C2
452	CC1=C(O)C(=C(CO)C=N1)C=O
453	OC1=CC2=C3C(=C1O)OC(=O)C4=CC(=C(O)C(=C34)OC2=O)O
454	CC1=C(O)C(=C(C)C(=C1)O)C
455	OC(=O)C1=CC(=C(O)C(=C1)O)O
456	COC1=CC(=CC(=C1)O)O
457	OC1=C(O)C=C(C=C1)C=C(C#N)C#N
458	COC(=O)C1=CC=C(O)C=C1
459	OC1=CC=C(C=C1)C2CNCCC3=C2C=C(O)C(=C3Cl)O
460	NC(C(O)C1=CC(=C(O)C=C1)O)C(O)=O
461	OC1CC2=C(O)C=C(O)C=C2OC1C3=CC=C(O)C(=C3)O
462	OC(CNCCCCCCNCC(O)C1=CC=C(O)C(=C1)O)C2=CC=C(O)C(=C2)O.O[S](O)(=O)=O
463	COC1=CC(=CC=C1O)C=CC
464	COC1=C(O)C=CC(=C1)CC=C
465	CCCCCCCCC(=O)NCC1=CC(=C(O)C=C1)OC
466	COC1=CC=C(O)C=C1
467	OC1=C(O)C=C(CCNCCCCCCNCCC2=CC=CC=C2)C=C1
468	OC1=CC=CC2=C1CCCC2=O
469	OC1=CC=CC2=C1C=C[NH]2
470	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
471	CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(O1)C(=O)CO
472	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO
473	OCCN1CCN(CC1)CCC(=O)N2C3=CC=CC=C3SC4=CC=C(C=C24)C(F)(F)F
474	NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1.OCC[S](O)(=O)=O.OCC[S](O)(=O)=O
475	CC1CCC2(NC1)OC3CC4C5CCC6CC(CCC6(C)C5CCC4(C)C3C2C)OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC%10OC(CO)C(O)C(O)C%10O)C(O)C7O
476	CC(C)C1=CC=C2C(=C1)CCC3C(C)(CN)CCCC23C.CC(O)=O
477	CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C2=C(CCCC)OC3=CC=C(N[S](C)(=O)=O)C=C23
478	Cl.COC(=O)C1=C(C)NC(=C(C1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OCCCN3CCC(CC3)(C4=CC=CC=C4)C5=CC=CC=C5)C
479	Cl.COC1=C(OC)C=C2C(=C1)CCN3C(=O)N(C)C(C=C23)=NC4=C(C)C=C(C)C=C4C
480	Cl.CC(NCCCC1=CC=CC(=C1)C(F)(F)F)C2=CC=CC3=CC=CC=C23
481	OC1(CCN(CCCC(C2=CC=C(F)C=C2)C3=CC=C(F)C=C3)CC1)C4=CC=C(Cl)C(=C4)C(F)(F)F
482	OC(=O)\C=C/C(O)=O.C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3
483	OC1=C2N=CC=CC2=C(Br)C=C1Br
484	CC1=C2C=CC=NC2=C(O)C=C1
485	OC1=CC=C(Cl)C2=CC=CN=C12
486	[Cl-].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1
487	CC(C)OC(=O)C1=C(C)NC(=C(C1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OC3CN(C3)C(C4=CC=CC=C4)C5=CC=CC=C5)N
488	CC(C)(C1=CC=CC=C1)C2=CC(=C(O)C=C2)C(C)(C)C3=CC=CC=C3
489	Cl.CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3
490	Cl.Cl.COC1=CC=C(CN2CCN(CC2)C(C3=CC=C(F)C=C3)C4=CC=C(F)C=C4)C(=C1OC)OC
491	Cl.CN(C)C1C2CC3C(O)C4=C(C(=CC=C4Cl)O)C(=O)C3=C(O)C2(O)C(=O)C(=C1O)C(N)=O
492	Cl.OC(C1CCCCN1)C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F
493	Cl.CN(C)C(=O)C1(CCN(CCC2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC=C(Cl)C(=C4)Cl)CC1)N5CCCCC5
494	CSC1=CC2=C(SC3=C(CC2N4CCN(C)CC4)C=CC=C3)C=C1
495	CNC(=O)C1=C(SC2=CC=C3C(=C2)[NH]N=C3\C=C\C4=NC=CC=C4)C=CC=C1
496	CC1CCC2C(C)C3C(CC4C5CC=C6CC(CCC6(C)C5CCC34C)OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC9OC(C)C(O)C(O)C9O)N2C1
497	CC(C)CC(NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)B(O)O
498	COC1=CC(=CC=C1O)C=C2CCCC(=CC3=CC=C(O)C(=C3)OC)C2=O
499	[Br-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
500	[I-].CCN1C(SC2=CC=CC=C12)=CC=CC3=[N+](CC)C4=CC=CC=C4S3
501	CC(C)CC(NC(=O)C(CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC(C)C)C(=O)C4(C)CO4
502	CCC1NC(=O)C(C(O)C(C)C\C=C\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
503	CCC(C(C)O)N1N=CN(C1=O)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(OCC5COC(C5)(C[N]6C=NC=N6)C7=C(F)C=C(F)C=C7)C=C4
504	CC(\C=C\C(O)C1CC1)C2CCC3\C(CCCC23C)=C\C=C/4CC(O)CC(O)C4=C
505	CC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN4CCC(CCO)CC4)C=C1
506	CC(=O)O[Hg]C1=CC=CC=C1
507	CC(C)(C)C1CCC(CC1)CC2=C(O)C(=O)C3=CC=CC=C3C2=O
508	CCOC(=O)C1=C(C)NC(=C(C1C2=C(C=CC=C2)\C=C\C(=O)OC(C)(C)C)C(=O)OCC)C
509	CC1=CC(=C([NH]1)C=C2C(=O)NC3=CC=CC=C23)C
510	Cl.ClC1=CC=C(C[N]2C(=NC3=C2C=CC=C3)CN4CCCC4)C=C1
511	Cl.CCOC(=O)OC(C)OC(=O)C1=CC=C2[N](CC3=NOC(=C3)C4=CC=C(Cl)S4)C(=CC2=C1)C(=O)NC5CCN(CC5)C(C)C
512	Cl.CNCCCC1C2=C(C=CC=C2)C=CC3=C1C=CC=C3
513	Cl.CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
514	CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(Cl)C=C3
515	CN(C)[S](=O)(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN4CCN(C)CC4)C=C1.C[S](O)(=O)=O.C[S](O)(=O)=O
